ticker,company_name,Current Market Value,Closing Price,Total Volume,% Chg in Price,Net Sales,FE Growth Sales Mean CY 1CY Roll Over -1AW,EBITDA Margin,Net Inc Before Extra & Disc Op,Free Cash Flow,Total Debt% Equity,Price / Earns Ratio,Entrpr Value/ EBITDA,Price /Sales CFY,Number of Insider Purchases (last year),EPS Report Date,FE Price_Tgt Mean ,Option Volume,Put/Call Ratio,Option Open interest,Theor. Imp Vol,Industry,Short Interest,3y BETA Rel to Loc Idx,Local Price 52 Week Low,Local Price 52 Week High,Average Daily Volume,Entrpr Value/ Sales,EV/FCF,1y - Compound Tot Ret,2y - Compound Tot Ret,5y - Compound Tot Ret,10y - Compound Tot Ret,IV Rank,IV Max - 1y,IV Min -1y,Exchng Ticker,Net Sales - 0y ago,Net Sales - 1y ago,Net Sales - 2y ago,Net Sales - 3y ago,Net Sales - 5y ago,Net Sales - 10y ago
FWONK,Liberty Media Corporation Series C Liberty Formula One,"21,772.6",86.9,1.8,-1.0,"4,482.0",0.0,22.2,596.0,751.0,66.1,45.8,30.2,5.7,0.0,20260226,112.1,"6,611.0",0.0,"12,601.0",31.6,Internet Software/Services,3.8,0.5,80.2,109.4,1.8,6.7,40.2,-9.9,15.0,103.7,358.7,49.7,0.4,0.3,FWONK-USA,"4,482.0","3,653.0","3,222.0","2,573.0","1,145.0","4,795.0"
ZS,"Zscaler, Inc.","21,729.0",134.4,7.7,0.7,"2,945.2",0.0,0.6,-58.8,726.7,87.3,,"27,850.3",16.5,,20250902,193.5,"47,304.0",0.7,"295,650.0",65.8,Packaged Software,10.7,1.3,114.6,337.0,7.7,15.8,58.2,-54.5,-20.5,-27.1,,74.5,0.8,0.4,ZS-USA,"2,673.1","2,167.8","1,617.0","1,090.9",431.3,53.7
LYB,LyondellBasell Industries NV,"21,723.4",67.3,4.6,-1.7,"30,153.0",0.0,7.9,-792.0,384.0,145.2,,9.9,0.5,0.0,20260130,80.8,"5,705.0",3.1,"147,447.0",46.2,Chemicals: Specialty,4.0,-0.3,41.6,83.9,4.6,0.8,65.8,30.1,-18.5,-18.6,49.0,85.2,0.5,0.3,LYB-USA,"30,153.0","33,392.0","40,919.0","50,379.0","27,749.0","32,749.0"
OKTA,"Okta, Inc. Class A","21,665.1",124.7,6.1,-0.9,"2,892.7",0.4,8.1,221.7,875.0,6.1,64.5,52.0,5.2,8.0,20260304,118.5,"18,550.0",0.9,"233,939.0",60.5,Packaged Software,5.0,0.5,62.7,142.3,6.1,4.5,14.9,20.3,40.8,-40.8,,71.8,0.7,0.4,OKTA-USA,"2,919.0","2,610.0","2,263.0","1,858.0",835.4,85.9
DLTR,"Dollar Tree, Inc.","21,619.7",112.5,3.1,-2.9,"19,261.5",-0.0,14.5,"1,188.1","1,397.5",198.4,18.9,11.5,1.2,0.0,20260316,125.1,"4,271.0",0.3,"99,762.0",45.0,Discount Stores,6.7,0.8,84.7,142.4,3.1,1.6,21.9,16.3,-7.0,11.9,23.5,45.2,0.6,0.3,DLTR-USA,"19,411.8","17,578.5","16,781.1","28,331.7","25,509.3","15,498.4"
SOFI,SoFi Technologies Inc,"21,396.1",16.7,74.0,2.8,"4,769.6",-0.0,19.6,481.3,"1,274.3",19.9,67.9,31.5,6.9,4.0,20260130,20.8,"378,239.0",0.3,"4,502,544.0",56.4,Finance/Rental/Leasing,13.8,2.1,13.2,32.7,74.0,6.2,23.2,22.1,146.4,-26.5,,30.0,0.8,0.5,SOFI-USA,"4,769.6","3,766.2","2,912.1","1,762.8",751.1,
AA,Alcoa Corporation,"21,338.2",80.9,4.2,-3.5,"13,189.0",0.2,16.9,"1,157.0",567.0,44.9,12.0,6.6,1.1,0.0,20260122,77.8,"12,632.0",1.7,"258,644.0",69.0,Aluminum,2.3,1.1,27.3,84.4,4.2,1.1,26.4,195.0,87.7,119.2,297.6,80.0,0.8,0.4,AA-USA,"13,189.0","12,184.0","10,706.0","12,762.0","9,372.0","11,220.0"
LSCC,Lattice Semiconductor Corporation,"21,181.4",154.6,1.4,-1.7,523.3,0.0,11.0,3.1,112.8,5.9,"3,526.9",186.5,20.8,0.0,20260210,146.9,"3,882.0",0.4,"22,647.0",70.4,Semiconductors,3.9,2.0,46.1,155.8,1.4,20.6,95.6,232.3,146.4,203.0,"2,511.5",100.0,0.7,0.5,LSCC-USA,523.3,509.4,737.2,660.4,408.1,406.0
IOT,"Samsara, Inc. Class A","21,175.7",36.3,8.0,-3.1,"1,586.0",0.0,6.2,-20.2,207.4,5.3,,137.6,9.9,0.0,20260306,43.2,"12,602.0",0.1,"163,313.0",91.0,Packaged Software,11.1,1.7,23.4,48.4,8.0,9.5,73.8,-20.8,6.5,,,99.0,0.9,0.4,IOT-USA,"1,618.6","1,249.2",937.4,652.5,249.9,
FIS,"Fidelity National Information Services, Inc.","21,119.7",40.9,7.0,1.5,"10,677.0",-0.0,40.6,382.0,"2,809.0",95.9,91.3,10.9,3.3,8.0,20260224,57.3,"6,162.0",0.9,"41,481.0",37.2,Packaged Software,3.4,0.7,40.3,82.7,7.0,4.5,17.0,-47.7,-43.8,-68.6,-34.9,56.9,0.5,0.3,FIS-USA,"10,677.0","10,127.0","9,831.0","9,719.0","12,552.0","6,596.0"
BURL,"Burlington Stores, Inc.","20,689.1",328.7,1.1,-2.0,"11,443.5",0.1,10.8,593.6,171.6,349.2,31.1,15.8,1.6,0.0,20260305,367.1,"3,584.0",2.6,"49,430.0",40.3,Apparel/Footwear Retail,3.6,1.8,218.5,351.9,1.1,2.1,138.4,38.2,40.4,8.3,425.5,43.1,0.6,0.3,BURL-USA,"11,549.6","10,616.7","9,718.2","8,693.2","5,754.7","5,129.8"
